Ensembl_ID	Gene_symbol	contrast	type	dir	n_datasets	datasets	mean_log2FC	max_padj
ENSG00000002587	HS3ST1	F3_vs_F0	baseline	up	2	GSE130970,GSE135251	0.6727543668940832	0.023550831215518927
ENSG00000003249	DBNDD1	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	1.4696567025115121	6.829214635229239e-6
ENSG00000003249	DBNDD1	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	1.4868913430345958	5.7786936664299615e-6
ENSG00000003249	DBNDD1	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	1.4993365237780267	3.903953672153426e-6
ENSG00000003249	DBNDD1	F4_vs_F3	between_strata	up	2	GSE135251,GSE162694	1.201503397409377	0.011817503284789862
ENSG00000004776	HSPB6	F3_vs_F0	baseline	up	2	GSE130970,GSE135251	0.8475617200586454	0.04739806632819718
ENSG00000004776	HSPB6	F3_vs_F1	between_strata	up	2	GSE130970,GSE135251	0.8795205906634644	0.030554799866854873
ENSG00000004776	HSPB6	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	1.6459833021526762	4.8616304645712686e-5
ENSG00000004776	HSPB6	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	1.8712726764558654	2.1350814751048235e-5
ENSG00000004776	HSPB6	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	1.4512698761029654	0.002900044143855891
ENSG00000004799	PDK4	F4_vs_F1	between_strata	down	2	GSE135251,GSE162694	-0.6679153882958568	0.025652855215078593
ENSG00000005001	PRSS22	F3_vs_F0	baseline	up	2	GSE130970,GSE135251	1.567646246233974	0.005273374999616465
ENSG00000005001	PRSS22	F3_vs_F1	between_strata	up	2	GSE130970,GSE135251	1.5439416972942253	0.007819656332016303
ENSG00000005001	PRSS22	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	2.1885189443414226	0.0010941565529920421
ENSG00000005001	PRSS22	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	2.1921955861263562	3.314863286477599e-5
ENSG00000005001	PRSS22	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	1.8027840262931156	0.0024283829680009183
ENSG00000005059	MCUB	F4_vs_F0	baseline	up	3	GSE130970,GSE135251,GSE162694	0.8136397460770164	0.015179234883767673
ENSG00000005102	MEOX1	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	1.814281530989758	0.00630687689123071
ENSG00000005102	MEOX1	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	1.463437810376373	0.03689604015272738
ENSG00000005884	ITGA3	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	1.246508955625152	0.018312861828234793
ENSG00000005884	ITGA3	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	1.2542666318714826	0.027936730865841156
ENSG00000005884	ITGA3	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	1.1594908285800711	0.007340329492979441
ENSG00000006016	CRLF1	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	1.7559827544999271	0.006283326332156305
ENSG00000006016	CRLF1	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	1.5601664477518509	0.02075394634617457
ENSG00000006327	TNFRSF12A	F3_vs_F0	baseline	up	2	GSE130970,GSE135251	1.8089701562072633	1.2343391713687134e-5
ENSG00000006327	TNFRSF12A	F3_vs_F1	between_strata	up	2	GSE130970,GSE135251	1.2480272078150132	0.0017102009552728919
ENSG00000006327	TNFRSF12A	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	3.1243428189272473	3.4369275966883794e-11
ENSG00000006327	TNFRSF12A	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	2.613678153053965	5.321805205532247e-7
ENSG00000006327	TNFRSF12A	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	2.242420112408062	0.017148739061798157
ENSG00000006611	USH1C	F3_vs_F1	between_strata	up	2	GSE130970,GSE135251	1.4794441449846956	0.0012889481611533787
ENSG00000006611	USH1C	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	1.435025929525056	0.010942900403426957
ENSG00000006611	USH1C	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	2.012965436541721	1.0277805123718936e-4
ENSG00000006611	USH1C	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	1.625543763924655	0.010211863619380618
ENSG00000007062	PROM1	F4_vs_F0	baseline	up	3	GSE130970,GSE135251,GSE162694	1.3740934036519488	0.02396075930557292
ENSG00000007062	PROM1	F4_vs_F1	between_strata	up	3	GSE130970,GSE135251,GSE162694	1.5223663232400924	0.020392711764856967
ENSG00000007062	PROM1	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	1.0945234087771925	0.007714405954799324
ENSG00000007216	SLC13A2	F4_vs_F0	baseline	down	2	GSE135251,GSE162694	-1.0441925765274005	0.017341558928583294
ENSG00000007384	RHBDF1	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	0.8350085259022705	0.015335457791888834
ENSG00000007384	RHBDF1	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	0.8709304682591036	0.011008580190316359
ENSG00000007384	RHBDF1	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	0.8291772081593898	0.0029600614977675073
ENSG00000008513	ST3GAL1	F4_vs_F0	baseline	down	3	GSE130970,GSE135251,GSE162694	-0.7992635076863288	0.039129388859843496
ENSG00000008513	ST3GAL1	F4_vs_F1	between_strata	down	2	GSE135251,GSE162694	-0.657046601492271	9.419509359840283e-4
ENSG00000008517	IL32	F3_vs_F0	baseline	up	2	GSE130970,GSE135251	1.0491410355067003	8.733108389126756e-4
ENSG00000008517	IL32	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	1.4155758599143193	5.495003250423102e-6
ENSG00000008517	IL32	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	1.0195354378227293	0.004671493184801606
ENSG00000009950	MLXIPL	F4_vs_F0	baseline	down	2	GSE130970,GSE162694	-1.1481695934241494	0.034797634372649676
ENSG00000010030	ETV7	F4_vs_F0	baseline	up	2	GSE130970,GSE162694	1.4507609023892623	0.0484824492288658
ENSG00000010319	SEMA3G	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	2.206989693452274	3.1218612806185387e-4
ENSG00000010319	SEMA3G	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	2.301883844755806	7.76471808590406e-7
ENSG00000010319	SEMA3G	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	1.959713344205775	5.0013171503668706e-5
ENSG00000010932	FMO1	F2_vs_F0	baseline	up	2	GSE135251,GSE162694	1.1632776327689744	0.024156585356184743
ENSG00000011426	ANLN	F3_vs_F0	baseline	up	2	GSE130970,GSE135251	0.7929837916146805	0.03061450449140796
ENSG00000011465	DCN	F4_vs_F0	baseline	up	2	GSE130970,GSE162694	1.2200589287385752	0.0019210394093750072
ENSG00000011465	DCN	F4_vs_F1	between_strata	up	2	GSE130970,GSE162694	1.1384811075118266	0.004252169073881717
ENSG00000012048	BRCA1	F4_vs_F0	baseline	down	2	GSE135251,GSE162694	-0.7293551661878609	7.635230675199417e-4
ENSG00000012048	BRCA1	F4_vs_F1	between_strata	down	2	GSE135251,GSE162694	-0.6932839325020699	0.003004500834457229
ENSG00000012171	SEMA3B	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	1.1254312264037096	0.009890690340546888
ENSG00000012171	SEMA3B	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	1.50797719119057	5.588352755842599e-4
ENSG00000012171	SEMA3B	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	1.3878033415949498	0.025283657210844197
ENSG00000013297	CLDN11	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	1.3458050340941212	1.241369096148861e-8
ENSG00000013297	CLDN11	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	1.14487014790831	6.694404125241485e-7
ENSG00000013297	CLDN11	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	0.9619650943302035	0.0011203057540963583
ENSG00000014914	MTMR11	F3_vs_F0	baseline	up	2	GSE130970,GSE135251	0.8486871418793506	0.006969858859302481
ENSG00000014914	MTMR11	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	1.1521903185539006	0.0025252972635580184
ENSG00000014914	MTMR11	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	1.1490050175814353	3.369845694236752e-4
ENSG00000019102	VSIG2	F3_vs_F0	baseline	up	2	GSE130970,GSE135251	1.109921962394321	0.027985321747470752
ENSG00000019102	VSIG2	F3_vs_F1	between_strata	up	2	GSE130970,GSE135251	1.3256887458420563	8.411753982039959e-4
ENSG00000019102	VSIG2	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	2.1092617783867853	3.2622304236217904e-10
ENSG00000019102	VSIG2	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	2.1818685625075256	2.2631492018056245e-10
ENSG00000019102	VSIG2	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	1.7771733535049026	1.3609502275630477e-6
ENSG00000019505	SYT13	F4_vs_F0	baseline	up	3	GSE130970,GSE135251,GSE162694	1.619748172351481	0.023959449395684188
ENSG00000019505	SYT13	F4_vs_F1	between_strata	up	3	GSE130970,GSE135251,GSE162694	1.9978103964865308	0.018275666208822865
ENSG00000019505	SYT13	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	1.6693323810227108	2.462955446276071e-4
ENSG00000020181	ADGRA2	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	0.699227519998241	0.030597197708156162
ENSG00000020181	ADGRA2	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	0.7397768520684342	0.01230331201603778
ENSG00000021300	PLEKHB1	F3_vs_F1	between_strata	up	2	GSE130970,GSE135251	0.794497466340105	0.0246086275791724
ENSG00000021300	PLEKHB1	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	1.5348969470095566	3.930751484681917e-6
ENSG00000021300	PLEKHB1	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	1.6354663020881626	7.865060895299937e-7
ENSG00000021300	PLEKHB1	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	1.376962644119812	4.8046675987764565e-4
ENSG00000022567	SLC45A4	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	1.0572026257366929	3.7514619611268943e-4
ENSG00000022567	SLC45A4	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	1.0550516692644398	0.0012156553634887508
ENSG00000022567	SLC45A4	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	0.8322490423728823	0.003745689934777536
ENSG00000023171	GRAMD1B	F3_vs_F0	baseline	up	2	GSE130970,GSE135251	0.8585047798491618	0.007152580644578621
ENSG00000023171	GRAMD1B	F3_vs_F1	between_strata	up	2	GSE130970,GSE135251	0.7773872130848035	0.024828288434701255
ENSG00000023171	GRAMD1B	F4_vs_F0	baseline	up	2	GSE130970,GSE135251	1.7634930736825445	0.003042070294977468
ENSG00000023171	GRAMD1B	F4_vs_F1	between_strata	up	3	GSE130970,GSE135251,GSE162694	1.4322050036229534	0.0102164500716391
ENSG00000023445	BIRC3	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	0.9087592897508596	0.008769079017936767
ENSG00000026025	VIM	F4_vs_F0	baseline	up	3	GSE130970,GSE135251,GSE162694	1.2427111040285135	0.04527421627546402
ENSG00000026025	VIM	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	1.1909677732463477	1.1394050451357496e-4
ENSG00000026025	VIM	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	1.028601453665809	2.2314937171654197e-4
ENSG00000026103	FAS	F4_vs_F0	baseline	up	2	GSE130970,GSE162694	0.7797198488272835	0.027329640668325657
ENSG00000026652	AGPAT4	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	0.8030134488203936	0.0013550345649881678
ENSG00000026652	AGPAT4	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	0.7534134172284119	7.153298128759953e-4
ENSG00000029153	BMAL2	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	0.8956188861272523	0.008997915907058661
ENSG00000029153	BMAL2	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	0.8089683833496244	0.007505182036905747
ENSG00000035115	SH3YL1	F4_vs_F1	between_strata	up	2	GSE130970,GSE135251	0.7866347767577074	0.034305264280180436
ENSG00000036828	CASR	F3_vs_F1	between_strata	up	2	GSE130970,GSE135251	1.3547637237435937	0.019040968921589897
ENSG00000038427	VCAN	F3_vs_F0	baseline	up	3	GSE130970,GSE135251,GSE162694	1.1402259624849693	0.005163509564035769
ENSG00000038427	VCAN	F3_vs_F1	between_strata	up	2	GSE135251,GSE162694	1.134357588730691	0.008779323068464078
ENSG00000038427	VCAN	F4_vs_F0	baseline	up	3	GSE130970,GSE135251,GSE162694	2.285226182361497	1.3079743683939353e-6
ENSG00000038427	VCAN	F4_vs_F1	between_strata	up	3	GSE130970,GSE135251,GSE162694	2.0889125244335935	7.602204855498258e-5
ENSG00000038427	VCAN	F4_vs_F2	between_strata	up	3	GSE130970,GSE135251,GSE162694	1.7216929137628962	0.010281900340461185
ENSG00000038427	VCAN	F4_vs_F3	between_strata	up	2	GSE130970,GSE162694	1.5071339785227893	0.021696150165851726
ENSG00000039139	DNAH5	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	1.6354168546587788	0.004276776955456615
ENSG00000041515	MYO16	F4_vs_F0	baseline	down	2	GSE130970,GSE162694	-0.8423609333139268	0.021063837624879532
ENSG00000042493	CAPG	F3_vs_F0	baseline	up	2	GSE130970,GSE135251	0.9509880672474131	0.003234835330017301
ENSG00000042493	CAPG	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	1.2937461103682208	8.822120427115697e-4
ENSG00000042781	USH2A	F4_vs_F0	baseline	down	3	GSE130970,GSE135251,GSE162694	-1.2868016374995905	0.024905242018853843
ENSG00000042781	USH2A	F4_vs_F1	between_strata	down	3	GSE130970,GSE135251,GSE162694	-1.270033232125627	0.038978228495047174
ENSG00000042781	USH2A	F4_vs_F2	between_strata	down	2	GSE135251,GSE162694	-0.9904434452854907	0.004146242505960536
ENSG00000042980	ADAM28	F3_vs_F0	baseline	up	2	GSE130970,GSE135251	0.8860530017023187	0.007842124373841132
ENSG00000044524	EPHA3	F3_vs_F0	baseline	up	2	GSE130970,GSE135251	1.1684719340258463	4.580706022626638e-6
ENSG00000044524	EPHA3	F3_vs_F1	between_strata	up	2	GSE130970,GSE135251	0.8946042213948945	0.0030959727876959968
ENSG00000044524	EPHA3	F4_vs_F0	baseline	up	3	GSE130970,GSE135251,GSE162694	1.5559852800268084	0.0019210394093750072
ENSG00000044524	EPHA3	F4_vs_F1	between_strata	up	3	GSE130970,GSE135251,GSE162694	1.366040739492207	0.042594424721612546
ENSG00000044524	EPHA3	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	0.9746688084809332	0.0027128449853546714
ENSG00000047617	ANO2	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	2.3004006906408185	5.427947641087262e-5
ENSG00000047617	ANO2	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	1.8199381613549939	0.004245024254101604
ENSG00000047617	ANO2	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	1.7404979595509373	0.03491358549746037
ENSG00000049089	COL9A2	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	1.1544179816636908	0.023252371215749322
ENSG00000050165	DKK3	F3_vs_F0	baseline	up	2	GSE130970,GSE135251	1.1535886617337479	9.428710018429645e-5
ENSG00000050165	DKK3	F3_vs_F1	between_strata	up	2	GSE130970,GSE135251	1.0178859270680258	3.519220023317184e-4
ENSG00000050165	DKK3	F4_vs_F0	baseline	up	3	GSE130970,GSE135251,GSE162694	1.627611168062792	0.026410929981129153
ENSG00000050165	DKK3	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	1.5583937485712898	1.3648809393850875e-6
ENSG00000050165	DKK3	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	1.4001646241249222	4.429831005775235e-6
ENSG00000050555	LAMC3	F3_vs_F0	baseline	up	2	GSE130970,GSE135251	1.5863871688441007	1.30165833138766e-7
ENSG00000050555	LAMC3	F3_vs_F1	between_strata	up	2	GSE130970,GSE135251	1.2444959340748314	8.919618040117099e-5
ENSG00000050555	LAMC3	F4_vs_F0	baseline	up	3	GSE130970,GSE135251,GSE162694	2.1548077082170916	0.025566656537179187
ENSG00000050555	LAMC3	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	2.192903829717913	3.786655273886664e-7
ENSG00000050555	LAMC3	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	2.0343930783661595	6.953539915071387e-6
ENSG00000053328	METTL24	F3_vs_F0	baseline	up	2	GSE130970,GSE135251	0.9422162456564342	0.011309424020380297
ENSG00000053328	METTL24	F4_vs_F0	baseline	up	3	GSE130970,GSE135251,GSE162694	1.3198496278242398	0.033368836964172637
ENSG00000053328	METTL24	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	1.1835201283274668	5.195669052889815e-4
ENSG00000053328	METTL24	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	0.9982294231347388	0.010274054856386066
ENSG00000054598	FOXC1	F3_vs_F0	baseline	up	2	GSE130970,GSE135251	0.9433623617271738	0.014060337793248438
ENSG00000054598	FOXC1	F3_vs_F1	between_strata	up	2	GSE130970,GSE135251	1.0105418362886924	0.009716398382694611
ENSG00000054598	FOXC1	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	2.1422513944770154	1.4603992621452564e-4
ENSG00000054598	FOXC1	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	1.9888874889379402	7.110698271740235e-5
ENSG00000054598	FOXC1	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	1.9114082922279128	2.7917974650348235e-4
ENSG00000054803	CBLN4	F3_vs_F0	baseline	down	2	GSE130970,GSE135251	-0.7343746024115603	0.038910486622479194
ENSG00000054803	CBLN4	F4_vs_F0	baseline	down	2	GSE135251,GSE162694	-1.1241606621485871	0.005185805170470507
ENSG00000054938	CHRDL2	F3_vs_F0	baseline	up	2	GSE130970,GSE135251	0.9791784364089731	0.0038303767939907455
ENSG00000054938	CHRDL2	F3_vs_F1	between_strata	up	2	GSE130970,GSE135251	0.7228038372162218	0.035978701210453816
ENSG00000054938	CHRDL2	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	1.4303036687851	2.1497889882027967e-5
ENSG00000054938	CHRDL2	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	1.4760087118499283	2.1026416288659667e-4
ENSG00000054938	CHRDL2	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	1.2315064294074851	0.017414695153404644
ENSG00000056558	TRAF1	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	0.7318337801508592	0.0015427853545345743
ENSG00000058085	LAMC2	F3_vs_F1	between_strata	up	2	GSE130970,GSE135251	1.1387398548985213	0.006868986427016804
ENSG00000058085	LAMC2	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	1.8186361494887153	0.015023110688786825
ENSG00000058085	LAMC2	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	2.168050722051867	4.4593403981313227e-4
ENSG00000060138	YBX3	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	1.3600632484041257	2.0705026295830228e-5
ENSG00000060138	YBX3	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	1.2325593746130339	0.0030829586030006405
ENSG00000060138	YBX3	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	1.006618643638524	0.004976614173665654
ENSG00000062282	DGAT2	F4_vs_F0	baseline	down	2	GSE135251,GSE162694	-0.8882680252705739	2.7673736855267513e-4
ENSG00000062282	DGAT2	F4_vs_F1	between_strata	down	3	GSE130970,GSE135251,GSE162694	-1.0423033208168788	0.04958752461964508
ENSG00000064199	SPA17	F3_vs_F0	baseline	up	2	GSE130970,GSE135251	0.8428788689076674	2.49643368972047e-4
ENSG00000064199	SPA17	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	1.299119111677895	6.235313589649096e-6
ENSG00000064199	SPA17	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	1.0595276404946081	4.2131055228894124e-4
ENSG00000064199	SPA17	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	0.8307849788658859	0.0068581957291420645
ENSG00000064205	CCN5	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	1.754302081664801	6.49704154116237e-5
ENSG00000064205	CCN5	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	1.8146676262491914	9.125584281136314e-6
ENSG00000064205	CCN5	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	1.6939646490311706	5.308687164474758e-5
ENSG00000064547	LPAR2	F3_vs_F0	baseline	up	2	GSE130970,GSE135251	0.7775355868666856	0.036244169610757854
ENSG00000064547	LPAR2	F3_vs_F1	between_strata	up	2	GSE130970,GSE135251	0.6960233407906726	0.047555855853056286
ENSG00000064547	LPAR2	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	1.1241695178605524	0.010221179697507216
ENSG00000064547	LPAR2	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	1.1081788541829594	0.008211047831915834
ENSG00000064547	LPAR2	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	0.8236347259472123	0.034355728826240974
ENSG00000064651	SLC12A2	F4_vs_F0	baseline	up	3	GSE130970,GSE135251,GSE162694	1.286448276060938	0.006861900251763204
ENSG00000064651	SLC12A2	F4_vs_F1	between_strata	up	3	GSE130970,GSE135251,GSE162694	1.2596434851076381	0.00407319804219625
ENSG00000064651	SLC12A2	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	0.8599475715578582	8.330459875243716e-4
ENSG00000065154	OAT	F3_vs_F0	baseline	down	3	GSE130970,GSE135251,GSE162694	-0.9808637987952211	0.017724974393336264
ENSG00000065357	DGKA	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	0.8257254916630185	0.004056046159720898
ENSG00000065361	ERBB3	F4_vs_F0	baseline	down	2	GSE130970,GSE162694	-0.6996145694684791	0.039183378917953475
ENSG00000065911	MTHFD2	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	1.3267657397293267	0.0038210533180197816
ENSG00000065989	PDE4A	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	0.683437488121417	0.016840987442781463
ENSG00000067057	PFKP	F3_vs_F1	between_strata	up	2	GSE130970,GSE135251	0.63011906592855	0.016001086869823183
ENSG00000067057	PFKP	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	1.3537150170554098	2.5010936571277936e-5
ENSG00000067057	PFKP	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	1.5438026633853201	3.534009722794309e-7
ENSG00000067057	PFKP	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	1.0710991102765124	0.0039281877574943915
ENSG00000067715	SYT1	F3_vs_F0	baseline	down	2	GSE130970,GSE135251	-0.706522965509258	5.190709993841444e-4
ENSG00000067715	SYT1	F3_vs_F1	between_strata	down	2	GSE130970,GSE135251	-0.6818798241433783	0.0029211739079200785
ENSG00000067715	SYT1	F4_vs_F0	baseline	down	2	GSE130970,GSE135251	-1.5045195519768095	0.001260054129397989
ENSG00000067715	SYT1	F4_vs_F1	between_strata	down	2	GSE130970,GSE135251	-1.4798764106109297	0.0050726745121498756
ENSG00000067840	PDZD4	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	1.0134149660348755	0.01054140902827715
ENSG00000067840	PDZD4	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	0.8870291428853827	0.03615620736487164
ENSG00000068366	ACSL4	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	1.692981659233983	0.01822754331124517
ENSG00000069424	KCNAB2	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	0.922256336299855	0.017799376313120785
ENSG00000069424	KCNAB2	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	1.0026120563809733	0.0022308869783355923
ENSG00000069431	ABCC9	F4_vs_F0	baseline	down	2	GSE135251,GSE162694	-0.6488856454423408	0.011680569342184342
ENSG00000069431	ABCC9	F4_vs_F1	between_strata	down	2	GSE135251,GSE162694	-0.69638666506543	0.0036301761214619904
ENSG00000069493	CLEC2D	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	0.9506645293276497	0.0022759066251819868
ENSG00000070404	FSTL3	F3_vs_F0	baseline	up	2	GSE130970,GSE135251	1.1061991030347733	1.1658923853737603e-5
ENSG00000070404	FSTL3	F3_vs_F1	between_strata	up	2	GSE130970,GSE135251	0.8763313037892101	8.641449322386956e-4
ENSG00000070404	FSTL3	F4_vs_F0	baseline	up	3	GSE130970,GSE135251,GSE162694	1.536932806893783	0.022504596859864095
ENSG00000070404	FSTL3	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	1.3110715752635782	1.348357934542726e-4
ENSG00000070404	FSTL3	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	1.19109803131952	1.5577609620868012e-4
ENSG00000070614	NDST1	F4_vs_F0	baseline	down	2	GSE130970,GSE162694	-0.6476398065004401	0.015179234883767673
ENSG00000071051	NCK2	F4_vs_F0	baseline	up	2	GSE130970,GSE162694	0.8986172702254703	0.022711305472430898
ENSG00000071051	NCK2	F4_vs_F1	between_strata	up	2	GSE130970,GSE162694	0.9103931949275491	0.007979529170984668
ENSG00000071127	WDR1	F4_vs_F0	baseline	up	2	GSE130970,GSE162694	0.8555950715306251	0.004304243124832616
ENSG00000071282	LMCD1	F3_vs_F0	baseline	up	2	GSE130970,GSE135251	0.8486842181568198	0.001366860709071501
ENSG00000071282	LMCD1	F3_vs_F1	between_strata	up	2	GSE130970,GSE135251	0.713376183672938	0.006022010475516166
ENSG00000071282	LMCD1	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	1.6050817131970678	2.479096341043916e-10
ENSG00000071282	LMCD1	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	1.7046357671799335	1.3050348634146434e-10
ENSG00000071282	LMCD1	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	1.548943037583699	1.3120832458302734e-8
ENSG00000071282	LMCD1	F4_vs_F3	between_strata	up	2	GSE135251,GSE162694	0.8784272661417721	0.03410942831249216
ENSG00000072163	LIMS2	F4_vs_F0	baseline	down	2	GSE130970,GSE162694	-0.731498083700573	0.04800171095498497
ENSG00000072840	EVC	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	0.9509940337141306	0.008998970143165481
ENSG00000072952	IRAG1	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	1.0880833314591067	0.03471199388787294
ENSG00000072952	IRAG1	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	1.1651797488933542	0.0062587034110848
ENSG00000072952	IRAG1	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	1.251422313693556	0.0034921902219482276
ENSG00000073737	DHRS9	F2_vs_F0	baseline	up	2	GSE135251,GSE162694	0.7522290790151198	0.009477506653315444
ENSG00000073756	PTGS2	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	2.2910066690321105	0.003536759524462159
ENSG00000073756	PTGS2	F4_vs_F1	between_strata	up	2	GSE135251,GSE162694	2.0294658513866497	0.04007023246973652
ENSG00000074047	GLI2	F3_vs_F0	baseline	up	2	GSE130970,GSE135251	1.0427601427213613	0.028862372090110448
ENSG00000074047	GLI2	F3_vs_F1	between_strata	up	2	GSE130970,GSE135251	0.7697762302286005	0.038327127944550045
ENSG00000074047	GLI2	F4_vs_F0	baseline	up	2	GSE135251,GSE162694	1.4792764445206645	0.047052238671738765
ENSG00000074047	GLI2	F4_vs_F2	between_strata	up	2	GSE135251,GSE162694	1.2048917594457458	0.013183526042639677
