Ensembl_ID	Gene_symbol	n_ds_tested	n_ds_lrt_sig	min_padj_lrt	lrt_reproduced	n_baseline_sig	baseline_dirs	first_stage_diff	baseline_hits	n_strata_sig	strata_dirs	strata_hits	class
ENSG00000174059	CD34	3	3	7.147315462631744e-15	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000140285	FGF7	3	2	7.702937343081473e-15	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000131080	EDA2R	3	3	9.748893324044016e-15	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000169908	TM4SF1	3	3	1.0278549648477756e-14	TRUE	1	up	4	F4_vs_F0	1	up	F4_vs_F2	baseline_and_strata
ENSG00000129354	AP1M2	3	2	1.0748289191172614e-14	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000131711	MAP1B	3	3	1.2560320793603958e-14	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000174348	PODN	3	3	1.3858096544189106e-14	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000137507	LRRC32	3	3	2.0783602815146797e-14	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000164171	ITGA2	3	3	2.3485749527336606e-14	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000113657	DPYSL3	3	3	2.6080319224244836e-14	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000079257	LXN	3	3	2.8141233448779646e-14	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000198780	FAM169A	3	3	2.8141233448779646e-14	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	1	up	F3_vs_F1	baseline_and_strata
ENSG00000152104	PTPN14	3	2	2.84408612828203e-14	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000123500	COL10A1	3	2	3.079295586150005e-14	TRUE	1	up	4	F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000102760	RGCC	3	3	3.287692396071012e-14	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000185222	TCEAL9	3	3	3.338590160031223e-14	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000124225	PMEPA1	3	3	3.345292255495683e-14	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000173702	MUC13	3	3	3.345292255495683e-14	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000174938	SEZ6L2	3	3	3.483516104288536e-14	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000023171	GRAMD1B	3	3	4.510125585823035e-14	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	2	up	F3_vs_F1,F4_vs_F1	baseline_and_strata
ENSG00000123342	MMP19	3	3	4.732045547359158e-14	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000180611	MB21D2	3	2	5.0940700319115424e-14	TRUE	1	up	4	F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000067715	SYT1	3	2	5.944843393880624e-14	TRUE	2	down	3	F3_vs_F0,F4_vs_F0	2	down	F3_vs_F1,F4_vs_F1	baseline_and_strata
ENSG00000174640	SLCO2A1	3	3	6.582030086101304e-14	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000134873	CLDN10	3	3	9.42069668967925e-14	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000109610	SOD3	3	3	1.0065759456748285e-13	TRUE	1	up	4	F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000160183	TMPRSS3	3	3	1.0717144035687375e-13	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000183844	FAM3B	3	2	1.1414416516514984e-13	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000132164	SLC6A11	3	2	1.162358237220368e-13	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000166963	MAP1A	3	3	1.4057476081800052e-13	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000164181	ELOVL7	3	3	1.507245296509853e-13	TRUE	1	up	4	F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000165125	TRPV6	3	2	1.682808112345121e-13	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000132698	RAB25	3	3	1.9336605334698473e-13	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000164694	FNDC1	3	3	2.0048719518174297e-13	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000119771	KLHL29	3	3	2.204021593071194e-13	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000092969	TGFB2	3	3	2.3675350810557774e-13	TRUE	1	up	4	F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000164318	EGFLAM	3	3	2.4984876132569013e-13	TRUE	2	down	3	F3_vs_F0,F4_vs_F0	2	down	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000163874	ZC3H12A	3	3	2.505567601524224e-13	TRUE	1	up	4	F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000130300	PLVAP	3	3	3.224411712758103e-13	TRUE	1	up	4	F4_vs_F0	4	up	F3_vs_F1,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000088992	TESC	3	3	3.9037012920071547e-13	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000162552	WNT4	3	3	4.796528380826516e-13	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	2	up	F3_vs_F1,F4_vs_F1	baseline_and_strata
ENSG00000138772	ANXA3	3	3	5.31210185271455e-13	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000166592	RRAD	3	3	5.31210185271455e-13	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000166482	MFAP4	3	3	6.39735462512516e-13	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000005884	ITGA3	3	2	6.432560678354873e-13	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000154760	SLFN13	3	3	6.767698560021133e-13	TRUE	1	up	4	F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000106236	NPTX2	3	2	7.596412482316877e-13	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000104413	ESRP1	3	3	9.35806924552181e-13	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000106483	SFRP4	3	2	1.0896388793440894e-12	TRUE	1	up	4	F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000189143	CLDN4	3	2	1.0896388793440894e-12	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000128045	RASL11B	3	2	1.2499569446561543e-12	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	2	up	F3_vs_F1,F4_vs_F1	baseline_and_strata
ENSG00000244694	PTCHD4	3	3	1.2711884740752907e-12	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000137077	CCL21	3	3	1.2818358863226887e-12	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000134627	PIWIL4	3	3	1.2830770226317887e-12	TRUE	1	up	4	F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000150093	ITGB1	3	2	1.2885868967603373e-12	TRUE	1	up	4	F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000101443	WFDC2	3	3	1.7242637898658508e-12	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000162636	EEIG2	3	2	1.7349115154117208e-12	TRUE	1	up	4	F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000077274	CAPN6	3	3	1.820937735329305e-12	TRUE	1	up	4	F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000173846	PLK3	3	2	2.1962942020833207e-12	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000162458	FBLIM1	3	2	2.332709724052343e-12	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000007384	RHBDF1	3	2	2.5358587378817137e-12	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000165124	SVEP1	3	3	2.788605335146694e-12	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000083307	GRHL2	3	2	2.9742395090620833e-12	TRUE	1	up	4	F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000235162	C12orf75	3	3	3.0526221911160504e-12	TRUE	1	up	4	F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000149418	ST14	3	2	3.1394680954159996e-12	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000044524	EPHA3	3	3	3.955989935256291e-12	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000168542	COL3A1	3	3	3.955989935256291e-12	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	2	up	F3_vs_F1,F4_vs_F1	baseline_and_strata
ENSG00000153822	KCNJ16	3	2	4.440775150458873e-12	TRUE	1	up	4	F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000137731	FXYD2	3	3	6.333256577615188e-12	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000133134	BEX2	3	3	6.8219364119994506e-12	TRUE	1	up	4	F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000170962	PDGFD	3	3	7.2738850534215645e-12	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000108370	RGS9	3	2	8.80242447342395e-12	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000165841	CYP2C19	3	2	9.279728401515392e-12	TRUE	3	down	2	F2_vs_F0,F3_vs_F0,F4_vs_F0	3	down	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000188483	IER5L	3	2	9.498770111178157e-12	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000133985	TTC9	3	2	9.793280191174643e-12	TRUE	3	up	2	F2_vs_F0,F3_vs_F0,F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000070404	FSTL3	3	3	1.0463075871591022e-11	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000089472	HEPH	3	3	1.1183109836141402e-11	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000172348	RCAN2	3	3	1.1183109836141402e-11	TRUE	1	up	4	F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000163121	NEURL3	3	3	1.1695640007493225e-11	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000102359	SRPX2	3	3	1.272559148911708e-11	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000111341	MGP	3	3	1.3540691280740343e-11	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F3_vs_F2,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000135052	GOLM1	3	3	1.5526086315790858e-11	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000112796	ENPP5	3	3	1.8503018193170075e-11	TRUE	1	up	4	F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000064205	CCN5	3	2	2.2113711440100468e-11	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000019505	SYT13	3	3	2.45841980995358e-11	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000133048	CHI3L1	3	3	2.8472846866229297e-11	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000140835	CHST4	3	3	2.9089277461354057e-11	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000261115	TMEM178B	3	3	2.9440843246250853e-11	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000143387	CTSK	3	3	3.131267693843129e-11	TRUE	1	up	4	F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000169071	ROR2	3	3	3.268576173192417e-11	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	2	up	F3_vs_F1,F4_vs_F1	baseline_and_strata
ENSG00000080709	KCNN2	3	2	3.374385824268037e-11	TRUE	1	down	4	F4_vs_F0	2	down	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000064199	SPA17	3	3	3.73643683092346e-11	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000105643	ARRDC2	3	2	4.1211166088336854e-11	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000189292	ALKAL2	3	3	4.137339688931336e-11	TRUE	1	up	4	F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000172724	CCL19	3	2	4.1909882746709946e-11	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000083857	FAT1	3	3	4.389438006084655e-11	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000054938	CHRDL2	3	3	4.656938094949136e-11	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000100170	SLC5A1	3	3	4.9172676780624196e-11	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000176928	GCNT4	3	3	5.159228861443002e-11	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000163600	ICOS	3	3	5.6306345114809865e-11	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000130635	COL5A1	3	3	6.414570038438904e-11	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	2	up	F3_vs_F1,F4_vs_F1	baseline_and_strata
ENSG00000165023	DIRAS2	3	3	6.753688335705677e-11	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000155265	GOLGA7B	3	2	7.069245833548338e-11	TRUE	1	up	4	F4_vs_F0	2	up	F3_vs_F1,F4_vs_F1	baseline_and_strata
ENSG00000067057	PFKP	3	3	8.484798928183835e-11	TRUE	1	up	4	F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000060138	YBX3	3	2	8.565138994775959e-11	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000154654	NCAM2	3	3	8.748233277119391e-11	TRUE	2	down	3	F3_vs_F0,F4_vs_F0	3	down	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000145882	PCYOX1L	3	3	8.809253587662483e-11	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000111344	RASAL1	3	2	8.997045879118743e-11	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000112379	ARFGEF3	3	2	9.54862149636359e-11	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000081052	COL4A4	3	2	9.957999788385351e-11	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000205336	ADGRG1	3	2	1.0264608466702267e-10	TRUE	1	up	4	F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000169031	COL4A3	3	2	1.0912494722471425e-10	TRUE	1	up	4	F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000198203	SULT1C2	3	2	1.1398562034262389e-10	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000118785	SPP1	3	3	1.1536296347668039e-10	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	1	up	F3_vs_F1	baseline_and_strata
ENSG00000164402	SEPTIN8	3	3	1.2055411676234977e-10	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000157227	MMP14	3	2	1.4959403190797424e-10	TRUE	1	up	4	F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000081320	STK17B	3	2	1.6859002803941645e-10	TRUE	1	up	4	F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000115419	GLS	3	3	1.7010820063494548e-10	TRUE	1	up	4	F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000008517	IL32	3	3	2.2740246565662849e-10	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000182240	BACE2	3	3	2.4439317829386685e-10	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000110660	SLC35F2	3	3	2.467588935739096e-10	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	2	up	F3_vs_F1,F4_vs_F1	baseline_and_strata
ENSG00000163520	FBLN2	3	3	2.5567110533162184e-10	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000007062	PROM1	3	3	2.5837429575634796e-10	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000213626	LBH	3	3	2.9974781954528443e-10	TRUE	1	up	4	F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000164742	ADCY1	3	3	3.150623925671697e-10	TRUE	2	down	3	F3_vs_F0,F4_vs_F0	2	down	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000004776	HSPB6	3	2	3.879020857649006e-10	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000213088	ACKR1	3	2	4.2468166453828846e-10	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000183856	IQGAP3	3	3	4.256015202580826e-10	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000072952	IRAG1	3	2	4.411582184446769e-10	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000145506	NKD2	3	3	4.986314036691468e-10	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	4	up	F3_vs_F1,F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000183742	MACC1	3	3	5.408276208344109e-10	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000164659	ELAPOR2	3	3	5.647438684641582e-10	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000118507	AKAP7	3	3	5.647936130942204e-10	TRUE	1	up	4	F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000177469	CAVIN1	3	2	5.67616064927062e-10	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000021300	PLEKHB1	3	3	7.063790992140668e-10	TRUE	1	up	4	F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000143061	IGSF3	3	2	7.357371890615449e-10	TRUE	1	up	4	F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000110975	SYT10	3	2	7.481955877139535e-10	TRUE	1	down	4	F4_vs_F0	1	down	F4_vs_F1	baseline_and_strata
ENSG00000122787	AKR1D1	3	2	9.744919610033166e-10	TRUE	1	down	4	F4_vs_F0	1	down	F4_vs_F1	baseline_and_strata
ENSG00000003249	DBNDD1	3	2	1.0037677630780314e-9	TRUE	1	up	4	F4_vs_F0	3	up	F4_vs_F1,F4_vs_F2,F4_vs_F3	baseline_and_strata
ENSG00000105290	APLP1	3	3	1.058777788450846e-9	TRUE	1	up	4	F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000091986	CCDC80	3	3	1.1170038103295533e-9	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000166086	JAM3	3	2	1.2663229287151696e-9	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000184838	PRR16	3	2	1.3335364081208773e-9	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000138795	LEF1	3	3	1.3738974431412256e-9	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000204175	GPRIN2	3	2	1.4184491521511338e-9	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000150337	FCGR1A	3	3	1.4452074439652669e-9	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	1	up	F3_vs_F1	baseline_and_strata
ENSG00000169116	PARM1	3	2	1.4564910265746764e-9	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000170345	FOS	3	3	1.5059697934967514e-9	TRUE	1	up	3	F3_vs_F0	1	up	F3_vs_F1	baseline_and_strata
ENSG00000104938	CLEC4M	3	2	1.5172958328925498e-9	TRUE	2	down	3	F3_vs_F0,F4_vs_F0	1	down	F3_vs_F1	baseline_and_strata
ENSG00000183943	PRKX	3	2	1.8076132333609137e-9	TRUE	1	up	4	F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000117122	MFAP2	3	3	1.8614699172375059e-9	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	3	up	F3_vs_F1,F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000147113	DIPK2B	3	2	1.9529564004281317e-9	TRUE	1	up	4	F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000142675	CNKSR1	3	2	2.126945967803335e-9	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000140367	UBE2Q2	3	2	2.3466975345863105e-9	TRUE	1	up	4	F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000173535	TNFRSF10C	3	2	2.3891656014886395e-9	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000130821	SLC6A8	3	2	2.389186464066309e-9	TRUE	1	up	4	F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000113739	STC2	3	2	2.4600945536437386e-9	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000166073	GPR176	3	3	2.54632667492686e-9	TRUE	1	up	4	F4_vs_F0	2	up	F4_vs_F1,F4_vs_F2	baseline_and_strata
ENSG00000135919	SERPINE2	3	3	2.588305634207213e-9	TRUE	2	up	3	F3_vs_F0,F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
ENSG00000147481	SNTG1	3	3	2.656370503860334e-9	TRUE	1	down	4	F4_vs_F0	1	down	F4_vs_F1	baseline_and_strata
ENSG00000150630	VEGFC	3	3	2.6708666407476495e-9	TRUE	1	up	4	F4_vs_F0	1	up	F4_vs_F1	baseline_and_strata
